country,date,rating_count,rating_mean,rating_std,rating_median,rating_p10,rating_p90,rating_players,accuracy_count,accuracy_mean,accuracy_std,accuracy_median,accuracy_p10,accuracy_p90,accuracy_players
NO,2008-05-15,3,1982.6666666666667,27.157974069424903,1995.0,1955.0,2005.4,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-05-17,2,1396.0,0.0,1396.0,1396.0,1396.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-05-18,1,1908.0,0.0,1908.0,1908.0,1908.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-05-21,1,1895.0,0.0,1895.0,1895.0,1895.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-05-24,3,1216.3333333333333,0.0,1907.0,1907.0,1907.0,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-05-25,1,871.0,0.0,871.0,871.0,871.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-05-30,1,1200.0,0.0,1200.0,1200.0,1200.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-05-31,1,1082.0,0.0,1082.0,1082.0,1082.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-06-01,1,1458.0,0.0,1458.0,1458.0,1458.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-06-02,1,928.0,0.0,928.0,928.0,928.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-06-03,4,1445.25,12.710450643291749,1629.0,1614.6,1639.4,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-06-05,2,1087.0,113.0,1087.0,996.6,1177.4,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-06-06,2,865.0,0.0,865.0,865.0,865.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-06-08,3,1172.6666666666667,0.0,1614.0,1614.0,1614.0,3,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-06-09,2,1054.5,43.5,1054.5,1019.7,1089.3,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-06-10,2,948.5,0.0,1067.0,1067.0,1067.0,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-06-11,2,1355.0,0.0,1666.0,1666.0,1666.0,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-06-12,5,1176.8,0.0,1636.0,1636.0,1636.0,3,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-06-13,4,1469.25,14.337208778404378,1697.0,1685.0,1713.0,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-06-14,1,1661.0,0.0,1661.0,1661.0,1661.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-06-15,1,781.0,0.0,781.0,781.0,781.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-06-16,1,1856.0,0.0,1856.0,1856.0,1856.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-06-17,3,1741.0,12.0,1667.0,1657.4,1676.6,2,1,98.83,0.0,0.0,0.0,0.0,1
NO,2008-06-18,2,1387.0,0.0,1660.0,1660.0,1660.0,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-06-19,2,1889.0,0.0,1889.0,1889.0,1889.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-06-21,2,1678.0,3.0,1678.0,1675.6,1680.4,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-06-22,3,1668.0,17.5,1956.5,1942.5,1970.5,2,1,95.14,0.0,95.14,95.14,95.14,1
NO,2008-06-23,2,1520.0,0.0,1984.0,1984.0,1984.0,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-06-24,3,1307.0,0.0,1693.0,1693.0,1693.0,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-06-25,1,1090.0,0.0,1090.0,1090.0,1090.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-06-26,2,1853.0,0.0,1706.0,1706.0,1706.0,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-06-29,2,747.5,33.5,747.5,720.7,774.3,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-07-01,1,1678.0,0.0,1678.0,1678.0,1678.0,1,0,0.0,0.0,0.0,0.0,0.0,0
