country,date,active_players,rating_count,rating_mean,rating_std,rating_median,rating_p10,rating_p90,rating_players,accuracy_count,accuracy_mean,accuracy_std,accuracy_median,accuracy_p10,accuracy_p90,accuracy_players,win_count,loss_count,win_percentage,loss_percentage
FR,2008-03-08,1,1,1470.0,0.0,1470.0,1470.0,1470.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,100.0
FR,2008-03-09,8,9,1847.6666666666667,0.0,1951.0,1951.0,1951.0,8,0,0.0,0.0,0.0,0.0,0.0,0,8,1,88.88888888888889,11.11111111111111
FR,2008-03-11,1,3,1480.0,17.204650534085253,1482.0,1462.8,1496.4,1,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
FR,2008-03-12,1,1,1487.0,0.0,1487.0,1487.0,1487.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,100.0
FR,2008-03-13,1,1,1473.0,0.0,1473.0,1473.0,1473.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,100.0
FR,2008-03-15,1,1,1439.0,0.0,1439.0,1439.0,1439.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,100.0
FR,2008-03-16,1,2,1459.5,12.5,1459.5,1449.5,1469.5,1,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
FR,2008-03-17,8,8,1909.625,0.0,1971.0,1971.0,1971.0,8,0,0.0,0.0,0.0,0.0,0.0,0,8,0,100.0,0.0
FR,2008-03-18,7,7,2004.0,0.0,2004.0,2004.0,2004.0,7,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
FR,2008-03-19,7,7,2019.0,0.0,2019.0,2019.0,2019.0,7,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
FR,2008-03-20,7,7,2006.0,0.0,2006.0,2006.0,2006.0,7,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
FR,2008-03-21,8,8,1941.5,0.0,2009.0,2009.0,2009.0,8,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
FR,2008-03-22,8,8,1918.75,0.0,1985.0,1985.0,1985.0,8,0,0.0,0.0,0.0,0.0,0.0,0,0,8,0.0,100.0
FR,2008-03-24,1,2,1485.0,10.0,1485.0,1477.0,1493.0,1,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
FR,2008-03-26,1,1,1504.0,0.0,1504.0,1504.0,1504.0,1,0,0.0,0.0,0.0,0.0,0.0,0,1,0,100.0,0.0
FR,2008-03-27,8,8,1945.125,0.0,2009.0,2009.0,2009.0,8,0,0.0,0.0,0.0,0.0,0.0,0,7,1,87.5,12.5
FR,2008-03-28,7,7,2021.0,0.0,2021.0,2021.0,2021.0,7,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
FR,2008-03-30,7,7,2012.0,0.0,2012.0,2012.0,2012.0,7,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
FR,2008-03-31,7,7,2023.0,0.0,2023.0,2023.0,2023.0,7,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
FR,2008-04-01,7,14,2035.5,2.5,2035.5,2033.5,2037.5,7,0,0.0,0.0,0.0,0.0,0.0,0,14,0,100.0,0.0
FR,2008-04-02,1,1,1468.0,0.0,1468.0,1468.0,1468.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,100.0
FR,2008-04-03,8,8,1968.0,0.0,2038.0,2038.0,2038.0,8,0,0.0,0.0,0.0,0.0,0.0,0,1,0,100.0,0.0
FR,2008-04-04,7,7,2030.0,0.0,2030.0,2030.0,2030.0,7,0,0.0,0.0,0.0,0.0,0.0,0,0,7,0.0,100.0
FR,2008-04-07,8,8,1970.75,0.0,2038.0,2038.0,2038.0,8,0,0.0,0.0,0.0,0.0,0.0,0,8,0,100.0,0.0
FR,2008-04-08,7,7,2042.0,0.0,2042.0,2042.0,2042.0,7,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
FR,2008-04-10,1,3,1461.6666666666667,14.817407180595248,1459.0,1447.8,1476.6,1,0,0.0,0.0,0.0,0.0,0.0,0,1,2,33.33333333333333,66.66666666666666
FR,2008-04-12,8,15,2007.533333333333,3.5,2044.5,2041.7,2047.3,8,0,0.0,0.0,0.0,0.0,0.0,0,8,7,53.333333333333336,46.666666666666664
FR,2008-04-14,1,1,1503.0,0.0,1503.0,1503.0,1503.0,1,0,0.0,0.0,0.0,0.0,0.0,0,1,0,100.0,0.0
FR,2008-04-16,1,1,1515.0,0.0,1515.0,1515.0,1515.0,1,0,0.0,0.0,0.0,0.0,0.0,0,1,0,100.0,0.0
FR,2008-04-18,7,7,2054.0,0.0,2054.0,2054.0,2054.0,7,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
FR,2008-04-19,7,7,2059.0,0.0,2059.0,2059.0,2059.0,7,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
FR,2008-04-21,7,7,2070.0,0.0,2070.0,2070.0,2070.0,7,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
FR,2008-04-25,7,7,2072.0,0.0,2072.0,2072.0,2072.0,7,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
FR,2008-04-27,7,14,2084.5,0.5,2084.5,2084.1,2084.9,7,0,0.0,0.0,0.0,0.0,0.0,0,14,0,100.0,0.0
FR,2008-04-29,1,1,1549.0,0.0,1549.0,1549.0,1549.0,1,0,0.0,0.0,0.0,0.0,0.0,0,1,0,100.0,0.0
FR,2008-04-30,7,14,2097.5,8.5,2097.5,2090.7,2104.3,7,0,0.0,0.0,0.0,0.0,0.0,0,14,0,100.0,0.0
