country,date,active_players,rating_count,rating_mean,rating_std,rating_median,rating_p10,rating_p90,rating_players,accuracy_count,accuracy_mean,accuracy_std,accuracy_median,accuracy_p10,accuracy_p90,accuracy_players,win_count,loss_count,win_percentage,loss_percentage
GB,2007-11-16,14,24,1662.7083333333337,0.0,1795.0,1795.0,1795.0,14,0,0.0,0.0,0.0,0.0,0.0,0,10,14,41.66666666666667,58.333333333333336
GB,2007-11-17,14,29,1669.0689655172414,0.0,1807.0,1807.0,1807.0,14,0,0.0,0.0,0.0,0.0,0.0,0,24,5,82.75862068965517,17.24137931034483
GB,2007-11-18,14,67,1698.5522388059703,1.632993161855452,1829.0,1827.4,1830.6,14,0,0.0,0.0,0.0,0.0,0.0,0,52,15,77.61194029850746,22.388059701492537
GB,2007-11-19,19,34,1616.8823529411766,0.0,1836.0,1836.0,1836.0,19,0,0.0,0.0,0.0,0.0,0.0,0,30,4,88.23529411764706,11.76470588235294
GB,2007-11-20,5,30,1685.0,6.97614984548545,1685.5,1677.5,1692.0,5,0,0.0,0.0,0.0,0.0,0.0,0,25,5,83.33333333333334,16.666666666666664
GB,2007-11-21,6,12,1628.0,2.5,1689.5,1687.5,1691.5,6,0,0.0,0.0,0.0,0.0,0.0,0,6,1,85.71428571428571,14.285714285714285
GB,2007-11-22,6,16,1671.375,4.496912521077347,1698.0,1693.2,1702.0,6,0,0.0,0.0,0.0,0.0,0.0,0,15,1,93.75,6.25
GB,2007-11-23,14,43,1773.860465116279,6.5,1849.5,1844.3,1854.7,14,0,0.0,0.0,0.0,0.0,0.0,0,38,5,88.37209302325581,11.627906976744185
GB,2007-11-24,15,36,1734.9722222222215,0.0,1859.0,1859.0,1859.0,15,0,0.0,0.0,0.0,0.0,0.0,0,30,1,96.7741935483871,3.225806451612903
GB,2007-11-25,5,15,1738.6666666666667,8.576453553512405,1739.0,1730.2,1747.0,5,0,0.0,0.0,0.0,0.0,0.0,0,5,10,33.33333333333333,66.66666666666666
GB,2007-11-26,5,15,1718.6666666666667,3.858612300930076,1717.0,1715.4,1722.6,5,0,0.0,0.0,0.0,0.0,0.0,0,5,10,33.33333333333333,66.66666666666666
GB,2007-11-27,5,10,1698.0,6.0,1698.0,1693.2,1702.8,5,0,0.0,0.0,0.0,0.0,0.0,0,0,10,0.0,100.0
GB,2007-11-28,14,19,1764.2105263157894,0.0,1860.0,1860.0,1860.0,14,0,0.0,0.0,0.0,0.0,0.0,0,9,10,47.368421052631575,52.63157894736842
GB,2007-11-29,5,5,1665.0,0.0,1665.0,1665.0,1665.0,5,0,0.0,0.0,0.0,0.0,0.0,0,0,5,0.0,100.0
GB,2007-11-30,14,19,1756.421052631579,0.0,1863.0,1863.0,1863.0,14,0,0.0,0.0,0.0,0.0,0.0,0,14,5,73.68421052631578,26.31578947368421
GB,2007-12-03,5,5,1649.0,0.0,1649.0,1649.0,1649.0,5,0,0.0,0.0,0.0,0.0,0.0,0,0,5,0.0,100.0
GB,2007-12-04,14,14,1798.428571428571,0.0,1872.0,1872.0,1872.0,14,0,0.0,0.0,0.0,0.0,0.0,0,14,0,100.0,0.0
GB,2007-12-05,5,15,1688.6666666666667,9.392668535736911,1689.0,1679.4,1697.8,5,0,0.0,0.0,0.0,0.0,0.0,0,15,0,100.0,0.0
GB,2007-12-06,5,15,1713.3333333333333,6.79869268479038,1716.0,1706.4,1719.2,5,0,0.0,0.0,0.0,0.0,0.0,0,10,5,66.66666666666666,33.33333333333333
GB,2007-12-07,14,14,1815.0,0.0,1885.0,1885.0,1885.0,14,0,0.0,0.0,0.0,0.0,0.0,0,9,5,64.28571428571429,35.714285714285715
GB,2007-12-08,14,14,1797.5,0.0,1855.0,1855.0,1855.0,14,0,0.0,0.0,0.0,0.0,0.0,0,5,9,35.714285714285715,64.28571428571429
GB,2007-12-09,14,32,1841.375,7.118052168020874,1871.0,1859.8,1872.6,14,0,0.0,0.0,0.0,0.0,0.0,0,23,9,71.875,28.125
GB,2007-12-10,14,19,1780.4736842105262,0.0,1861.0,1861.0,1861.0,14,0,0.0,0.0,0.0,0.0,0.0,0,14,5,73.68421052631578,26.31578947368421
GB,2007-12-11,5,10,1687.5,5.5,1687.5,1683.1,1691.9,5,0,0.0,0.0,0.0,0.0,0.0,0,5,5,50.0,50.0
GB,2007-12-15,9,9,1871.0,0.0,1871.0,1871.0,1871.0,9,0,0.0,0.0,0.0,0.0,0.0,0,9,0,100.0,0.0
GB,2007-12-17,9,9,1871.0,0.0,1871.0,1871.0,1871.0,9,0,0.0,0.0,0.0,0.0,0.0,0,9,0,100.0,0.0
GB,2007-12-20,9,9,1877.0,0.0,1877.0,1877.0,1877.0,9,0,0.0,0.0,0.0,0.0,0.0,0,9,0,100.0,0.0
GB,2007-12-21,9,9,1883.0,0.0,1883.0,1883.0,1883.0,9,0,0.0,0.0,0.0,0.0,0.0,0,9,0,100.0,0.0
GB,2007-12-22,4,4,1013.0,0.0,1013.0,1013.0,1013.0,4,0,0.0,0.0,0.0,0.0,0.0,0,4,0,100.0,0.0
GB,2007-12-23,9,18,1909.0,6.0,1909.0,1904.2,1913.8,9,0,0.0,0.0,0.0,0.0,0.0,0,18,0,100.0,0.0
GB,2007-12-26,9,9,1920.0,0.0,1920.0,1920.0,1920.0,9,0,0.0,0.0,0.0,0.0,0.0,0,9,0,100.0,0.0
GB,2007-12-28,7,7,1200.0,0.0,1200.0,1200.0,1200.0,7,0,0.0,0.0,0.0,0.0,0.0,0,0,7,0.0,100.0
GB,2007-12-31,9,9,1926.0,0.0,1926.0,1926.0,1926.0,9,0,0.0,0.0,0.0,0.0,0.0,0,9,0,100.0,0.0
GB,2008-01-02,5,10,1662.0,20.0,1662.0,1646.0,1678.0,5,0,0.0,0.0,0.0,0.0,0.0,0,5,5,50.0,50.0
GB,2008-01-03,5,5,1657.0,0.0,1657.0,1657.0,1657.0,5,0,0.0,0.0,0.0,0.0,0.0,0,0,5,0.0,100.0
